time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.880000000000002,-0.7535949331956907,-1.7138642890366325,18.696388174740093,6.184049337467361,6.277636140489422,0.0,-0.38442850494327757,-1.6310578927970667,4.762373540404873,-0.060842072387462,-0.0064272828128140586,0.0,433.0436332157707,431.5273922822035,429.05563918653814,428.6599855281221
2.940000000000002,-0.7765436319443668,-1.8139889046139022,18.986512177882826,6.180962926315326,6.277750953983283,0.0,-0.3805207917794326,-1.7067431722358284,4.90771389282741,-0.03727190311205074,0.01483043081180806,0.0,473.83686598084796,475.4684496280231,472.2522298246956,474.06533088416495
3.000000000000002,-0.7992672234487753,-1.918682172378169,19.28496131807521,6.178392075896072,6.278944229819722,0.0,-0.37704766766709535,-1.7832441738925968,5.039927500837263,-0.05735630543933359,0.02845528044830495,0.0,470.739587801512,471.7928108312464,472.3387565023301,470.7861006223634
3.0600000000000023,-0.8218303508614873,-2.027513830250182,19.586460892119153,6.175804581066233,6.28073491933047,0.0,-0.37520027476923895,-1.8447532103600053,5.01011438289556,-0.023962285923676926,0.03248792539563687,0.0,420.69511648772277,421.044537928274,421.1565403055411,424.03404400556155
3.1200000000000023,-0.8443111255727024,-2.140190295251095,19.88719036125933,6.174219016158137,6.282821785097482,0.0,-0.37433582235466795,-1.911284681719019,5.014120614754453,-0.0318746164677237,0.03901181995320341,0.0,433.9254740532678,434.4734178837998,431.61042881461134,430.94184144871497
3.1800000000000024,-0.8667783579509898,-2.2572975273817413,20.191827719119804,6.172210516468805,0.0018411506734947736,0.0,-0.3748124264217673,-1.9924588147155409,5.139804337521003,-0.03688421421073655,0.031774624863978314,0.0,470.9831722586395,470.4235577003635,471.23307728586894,470.8452379532786
3.2400000000000024,-0.8893136048296433,-2.379011312244097,20.501190454611724,6.170168710740976,0.0033680824381532304,0.0,-0.3765240885695204,-2.064871926214083,5.172056254926788,-0.028859606099636927,0.008147013324861454,0.0,444.33971289959004,442.3982871329709,443.1342173837208,443.79298870633664
3.3000000000000025,-0.911977892134791,-2.505196517395432,20.813214718058113,6.168124689372323,0.004085783933964748,0.0,-0.37900978315129896,-2.141478130508288,5.228409352084543,-0.04731865968751345,0.01866847733888577,0.0,450.87187625487894,451.7211438431577,452.42978026808106,450.9403559353216
3.3600000000000025,-0.9348173319357804,-2.6362981566669217,21.13094463866763,6.165997099323057,0.005144450846036541,0.0,-0.3824187252553955,-2.228788603151359,5.361850721106758,-0.01861335357941453,0.015513567981631378,0.0,475.7047509783449,475.46297476750794,474.66099036754815,476.8585141491456
3.4200000000000026,-0.957846763185043,-2.771874793843161,21.44979848329043,6.165528748559629,0.005916763793893942,0.0,-0.38529425373834486,-2.2905787123715626,5.267011676993539,0.007935513355670911,0.006982100608375063,0.0,403.87615195197606,403.10567813717506,403.23498113399114,405.62677657103416
3.4800000000000026,-0.9811055096465926,-2.91208567077919,21.77070294631479,6.166221251521671,0.006117892710253869,0.0,-0.39002865129148495,-2.3830046444485475,5.428979241688832,0.017922890145886994,-0.0051310883712682945,0.0,485.3241509428774,484.41393982299417,484.09940093742864,484.8503146647273
3.5400000000000027,-1.0046456789657643,-3.0577527504695423,22.100625783293804,6.166984603347748,0.005517236500192091,0.0,-0.39459348033606867,-2.4724318153707094,5.567725987921989,-0.0005093576578132746,-0.022197997630204098,0.0,479.3798536350028,478.08113047448546,480.93944340889095,479.5410039497637
